reach_end,reach_start,estimate,se,lcl,ucl,rkm_start,rkm_end,Region,Reach,RKM,GenLat_start,GenLon_start,GenLat_end,GenLon_end,release,mean_rel_date,count_at_start,count_at_end,group,reach_num,release_site
Knights_RST,BlwChinaBend,1,0,1,1,240.618,222.05,Lower Sac R,BlwChinaBend to Knights_RST,240.618 to 222.05,38.88406,-121.81713,38.79248,-121.69087,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,12,DeerCk_RST_Rel
KnightsBlwRST,Knights_RST,1,0,1,1,222.05,221.58,Lower Sac R,Knights_RST to KnightsBlwRST,222.05 to 221.58,38.79248,-121.69087,38.78877,-121.694,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,13,DeerCk_RST_Rel
Abv_FremontWeir,KnightsBlwRST,1,0,1,1,221.58,215.18,Lower Sac R,KnightsBlwRST to Abv_FremontWeir,221.58 to 215.18,38.78877,-121.694,38.76009,-121.67145,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,14,DeerCk_RST_Rel
Blw_Elkhorn_GS1,Abv_FremontWeir,1,0,1,1,215.18,191.92,Lower Sac R,Abv_FremontWeir to Blw_Elkhorn_GS1,215.18 to 191.92,38.76009,-121.67145,38.64737,-121.57771,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,15,DeerCk_RST_Rel
TowerBridge,Blw_Elkhorn_GS1,1,0,1,1,191.92,172,Lower Sac R,Blw_Elkhorn_GS1 to TowerBridge,191.92 to 172,38.64737,-121.57771,38.5802,-121.508,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,16,DeerCk_RST_Rel
SacTrawl,TowerBridge,1,0,1,1,172,166.822,Lower Sac R,TowerBridge to SacTrawl,172 to 166.822,38.5802,-121.508,38.539519999999996,-121.51444000000001,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,17,DeerCk_RST_Rel
Little Pocket_DS of I80,SacTrawl,1,0,1,1,166.822,164.387,Lower Sac R,SacTrawl to Little Pocket_DS of I80,166.822 to 164.387,38.539519999999996,-121.51444000000001,38.52448,-121.52849,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,18,DeerCk_RST_Rel
Freeport,Little Pocket_DS of I80,1,0,1,1,164.387,152.438,Lower Sac R,Little Pocket_DS of I80 to Freeport,164.387 to 152.438,38.52448,-121.52849,38.46467,-121.50501,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,19,DeerCk_RST_Rel
Chipps,Freeport,0.997,0.003,0.981,1,152.438,71.486,West Delta,Freeport to Chipps,152.438 to 71.486,38.46467,-121.50501,38.046132,-121.912643,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,4,1,20,DeerCk_RST_Rel
Benicia,Chipps,0.985,0.015,0.902,0.998,71.486,52.144,Carquinez Strait,Chipps to Benicia,71.486 to 52.144,38.046132,-121.912643,38.0423015,-122.1236,2021-03-19_DeerCk_RST_Rel,2021-03-19,4,3,1,21,DeerCk_RST_Rel
GoldenGateE,Benicia,1,0,1,1,52.144,1.71,SF Bay,Benicia to GoldenGateE,52.144 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2021-03-19_DeerCk_RST_Rel,2021-03-19,3,2,1,22,DeerCk_RST_Rel
GCID,DeerCk_RST_Rel,0.975,0.012,0.936,0.99,441.728,404.941,Upper Sac R,DeerCk_RST_Rel to GCID,441.728 to 404.941,39.9974,-121.967735,39.796839,-122.049394,2021-04-24_DeerCk_RST_Rel,2021-04-24,8,3,2,1,DeerCk_RST_Rel
Blw_IrvineFinch,GCID,0.978,0.048,0.367,1,404.941,394.668,Upper Sac R,GCID to Blw_IrvineFinch,404.941 to 394.668,39.796839,-122.049394,39.73146,-121.97483,2021-04-24_DeerCk_RST_Rel,2021-04-24,3,2,2,2,DeerCk_RST_Rel
