reach_end,reach_start,estimate,se,lcl,ucl,rkm_start,rkm_end,Region,Reach,RKM,GenLat_start,GenLon_start,GenLat_end,GenLon_end,release,mean_rel_date,count_at_start,count_at_end,group,reach_num,release_site
SunsetPumps,CoxRiffle,0.991,0.002,0.987,0.994,283.87,269.75,Feather_R,CoxRiffle to SunsetPumps,283.87 to 269.75,39.333267,-121.632675,39.251724,-121.63522,2020-04-07_FR_Gridley_Rel,2020-04-07,249,220,2,3,FR_Gridley_Rel
ShanghaiBend,SunsetPumps,0.99,0.001,0.986,0.992,269.75,245.45,Feather_R,SunsetPumps to ShanghaiBend,269.75 to 245.45,39.251724,-121.63522,39.094635,-121.59285,2020-04-07_FR_Gridley_Rel,2020-04-07,220,167,2,4,FR_Gridley_Rel
StarBend,ShanghaiBend,0.99,0.002,0.984,0.994,245.45,234.92,Feather_R,ShanghaiBend to StarBend,245.45 to 234.92,39.094635,-121.59285,39.009884,-121.59382,2020-04-07_FR_Gridley_Rel,2020-04-07,167,152,2,5,FR_Gridley_Rel
BC_Beach,StarBend,0.984,0.003,0.978,0.988,234.92,217.31,Feather_R,StarBend to BC_Beach,234.92 to 217.31,39.009884,-121.59382,38.877506,-121.61404,2020-04-07_FR_Gridley_Rel,2020-04-07,152,114,2,6,FR_Gridley_Rel
Blw_FRConf,BC_Beach,0.971,0.005,0.96,0.979,217.31,203.46,Lower Sac R,BC_Beach to Blw_FRConf,217.31 to 203.46,38.877506,-121.61404,38.78212,-121.61526,2020-04-07_FR_Gridley_Rel,2020-04-07,114,74,2,7,FR_Gridley_Rel
Blw_FR_GS2,Blw_FRConf,0.97,0.01,0.943,0.984,203.46,199,Lower Sac R,Blw_FRConf to Blw_FR_GS2,203.46 to 199,38.78212,-121.61526,38.735055,-121.603635,2020-04-07_FR_Gridley_Rel,2020-04-07,74,52,2,8,FR_Gridley_Rel
Blw_Elkhorn_GS1,Blw_FR_GS2,0.995,0.004,0.978,0.999,199,191.92,Lower Sac R,Blw_FR_GS2 to Blw_Elkhorn_GS1,199 to 191.92,38.735055,-121.603635,38.647935000000004,-121.578205,2020-04-07_FR_Gridley_Rel,2020-04-07,52,63,2,9,FR_Gridley_Rel
TowerBridge,Blw_Elkhorn_GS1,0.993,0.002,0.987,0.997,191.92,172,Lower Sac R,Blw_Elkhorn_GS1 to TowerBridge,191.92 to 172,38.647935000000004,-121.578205,38.5802,-121.508,2020-04-07_FR_Gridley_Rel,2020-04-07,63,55,2,10,FR_Gridley_Rel
I80-50_Br,TowerBridge,0.986,0.014,0.899,0.998,172,170.74,Lower Sac R,TowerBridge to I80-50_Br,172 to 170.74,38.5802,-121.508,38.571133,-121.5164,2020-04-07_FR_Gridley_Rel,2020-04-07,55,53,2,11,FR_Gridley_Rel
SacTrawl,I80-50_Br,0.99,0.007,0.962,0.998,170.74,166.815,Lower Sac R,I80-50_Br to SacTrawl,170.74 to 166.815,38.571133,-121.5164,38.539519999999996,-121.51444000000001,2020-04-07_FR_Gridley_Rel,2020-04-07,53,52,2,12,FR_Gridley_Rel
Freeport,SacTrawl,1,0,1,1,166.815,152.43,Lower Sac R,SacTrawl to Freeport,166.815 to 152.43,38.539519999999996,-121.51444000000001,38.46467,-121.50501,2020-04-07_FR_Gridley_Rel,2020-04-07,52,50,2,13,FR_Gridley_Rel
Chipps,Freeport,0.979,0.004,0.97,0.985,152.43,71.48,West Delta,Freeport to Chipps,152.43 to 71.48,38.46467,-121.50501,38.046132,-121.912643,2020-04-07_FR_Gridley_Rel,2020-04-07,50,8,2,14,FR_Gridley_Rel
Benicia,Chipps,0.986,0.01,0.947,0.997,71.48,52.14,Carquinez Strait,Chipps to Benicia,71.48 to 52.14,38.046132,-121.912643,38.0423015,-122.1236,2020-04-07_FR_Gridley_Rel,2020-04-07,8,7,2,15,FR_Gridley_Rel
GoldenGateE,Benicia,0.962,0.018,0.908,0.985,52.14,1.71,SF Bay,Benicia to GoldenGateE,52.14 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2020-04-07_FR_Gridley_Rel,2020-04-07,7,1,2,16,FR_Gridley_Rel
