reach_end,reach_start,estimate,se,lcl,ucl,rkm_start,rkm_end,Region,Reach,RKM,GenLat_start,GenLon_start,GenLat_end,GenLon_end,release,mean_rel_date,count_at_start,count_at_end,group,reach_num,release_site
Freeport,SacTrawl,0.997,0.002,0.987,0.999,166.815,152.43,Lower Sac R,SacTrawl to Freeport,166.815 to 152.43,38.539519999999996,-121.51444000000001,38.46467,-121.50501,2019-05-16_RBDD_Rel,2019-05-16,123,102,1,21,RBDD_Rel
Chipps,Freeport,0.994,0.001,0.991,0.995,152.43,71.48,West Delta,Freeport to Chipps,152.43 to 71.48,38.46467,-121.50501,38.046132,-121.912643,2019-05-16_RBDD_Rel,2019-05-16,102,70,1,22,RBDD_Rel
Benicia,Chipps,0.996,0.002,0.989,0.998,71.48,52.14,Carquinez Strait,Chipps to Benicia,71.48 to 52.14,38.046132,-121.912643,38.0423015,-122.1236,2019-05-16_RBDD_Rel,2019-05-16,70,67,1,23,RBDD_Rel
GoldenGateE,Benicia,0.997,0.001,0.994,0.999,52.14,1.71,SF Bay,Benicia to GoldenGateE,52.14 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2019-05-16_RBDD_Rel,2019-05-16,67,42,1,24,RBDD_Rel
Altube,RBDD_Rel,0.973,0.01,0.946,0.986,461.57,460.4,Upper Sac R,RBDD_Rel to Altube,461.57 to 460.4,40.15444,-122.20249,40.15348,-122.1887,2019-05-23_RBDD_Rel,2019-05-23,250,229,2,1,RBDD_Rel
Mill_Ck_Conf,Altube,1,0,1,1,460.4,441.31,Upper Sac R,Altube to Mill_Ck_Conf,460.4 to 441.31,40.15348,-122.1887,40.0327,-122.11987,2019-05-23_RBDD_Rel,2019-05-23,229,223,2,2,RBDD_Rel
Abv_WoodsonBr,Mill_Ck_Conf,0.998,0.001,0.996,0.999,441.31,425.15,Upper Sac R,Mill_Ck_Conf to Abv_WoodsonBr,441.31 to 425.15,40.0327,-122.11987,39.920094,-122.08446000000001,2019-05-23_RBDD_Rel,2019-05-23,223,231,2,3,RBDD_Rel
GCID_Main,Abv_WoodsonBr,0.989,0.002,0.985,0.992,425.15,405.71,Upper Sac R,Abv_WoodsonBr to GCID_Main,425.15 to 405.71,39.920094,-122.08446000000001,39.79698,-122.04706,2019-05-23_RBDD_Rel,2019-05-23,231,162,2,4,RBDD_Rel
Blw_IrvineFinch,GCID_Main,0.989,0.003,0.983,0.993,405.71,394.66,Upper Sac R,GCID_Main to Blw_IrvineFinch,405.71 to 394.66,39.79698,-122.04706,39.73146,-121.97483,2019-05-23_RBDD_Rel,2019-05-23,162,166,2,5,RBDD_Rel
BlwOrd,Blw_IrvineFinch,0.998,0.001,0.996,0.999,394.66,361.72,Upper Sac R,Blw_IrvineFinch to BlwOrd,394.66 to 361.72,39.73146,-121.97483,39.56548,-122.0018,2019-05-23_RBDD_Rel,2019-05-23,166,134,2,6,RBDD_Rel
ButteBr,BlwOrd,1,0.001,0.991,1,361.72,344.1,Lower Sac R,BlwOrd to ButteBr,361.72 to 344.1,39.56548,-122.0018,39.4569,-121.995,2019-05-23_RBDD_Rel,2019-05-23,134,137,2,7,RBDD_Rel
Colusa AC3,ButteBr,0.993,0.002,0.988,0.996,344.1,331.15,Lower Sac R,ButteBr to Colusa AC3,344.1 to 331.15,39.4569,-121.995,39.359877499999996,-122.01365999999999,2019-05-23_RBDD_Rel,2019-05-23,137,141,2,8,RBDD_Rel
Colusa AC2,Colusa AC3,0.995,0.002,0.991,0.998,331.15,318.61,Lower Sac R,Colusa AC3 to Colusa AC2,331.15 to 318.61,39.359877499999996,-122.01365999999999,39.28007,-122.01891,2019-05-23_RBDD_Rel,2019-05-23,141,131,2,9,RBDD_Rel
Colusa BC2,Colusa AC2,0.999,0,0.997,1,318.61,296.27,Lower Sac R,Colusa AC2 to Colusa BC2,318.61 to 296.27,39.28007,-122.01891,39.184963,-121.943214,2019-05-23_RBDD_Rel,2019-05-23,131,130,2,10,RBDD_Rel
Colusa BC3,Colusa BC2,0.996,0.002,0.99,0.998,296.27,287.2,Lower Sac R,Colusa BC2 to Colusa BC3,296.27 to 287.2,39.184963,-121.943214,39.13132,-121.936554,2019-05-23_RBDD_Rel,2019-05-23,130,121,2,11,RBDD_Rel
Colusa BC4,Colusa BC3,0.988,0.004,0.977,0.993,287.2,280.4,Lower Sac R,Colusa BC3 to Colusa BC4,287.2 to 280.4,39.13132,-121.936554,39.09362,-121.89405,2019-05-23_RBDD_Rel,2019-05-23,121,114,2,12,RBDD_Rel
AbvTisdale,Colusa BC4,0.998,0.001,0.994,1,280.4,269.23,Lower Sac R,Colusa BC4 to AbvTisdale,280.4 to 269.23,39.09362,-121.89405,39.0364,-121.82918,2019-05-23_RBDD_Rel,2019-05-23,114,113,2,13,RBDD_Rel
BlwTisdale,AbvTisdale,0.996,0.002,0.988,0.999,269.23,261.4,Lower Sac R,AbvTisdale to BlwTisdale,269.23 to 261.4,39.0364,-121.82918,38.98941,-121.80463,2019-05-23_RBDD_Rel,2019-05-23,113,88,2,14,RBDD_Rel
BlwChinaBend,BlwTisdale,0.998,0.001,0.995,0.999,261.4,240.61,Lower Sac R,BlwTisdale to BlwChinaBend,261.4 to 240.61,38.98941,-121.80463,38.88406,-121.81713,2019-05-23_RBDD_Rel,2019-05-23,88,104,2,15,RBDD_Rel
Knights_RST,BlwChinaBend,0.998,0.001,0.995,0.999,240.61,222.05,Lower Sac R,BlwChinaBend to Knights_RST,240.61 to 222.05,38.88406,-121.81713,38.79248,-121.69087,2019-05-23_RBDD_Rel,2019-05-23,104,102,2,16,RBDD_Rel
Abv_FremontWeir,Knights_RST,0.999,0.001,0.99,1,222.05,215.18,Lower Sac R,Knights_RST to Abv_FremontWeir,222.05 to 215.18,38.79248,-121.69087,38.76009,-121.67145,2019-05-23_RBDD_Rel,2019-05-23,102,101,2,17,RBDD_Rel
Blw_FremontWeir,Abv_FremontWeir,1,0,1,1,215.18,210.36,Lower Sac R,Abv_FremontWeir to Blw_FremontWeir,215.18 to 210.36,38.76009,-121.67145,38.77015,-121.6322,2019-05-23_RBDD_Rel,2019-05-23,101,101,2,18,RBDD_Rel
TowerBridge,Blw_FremontWeir,0.999,0,0.998,1,210.36,172,Lower Sac R,Blw_FremontWeir to TowerBridge,210.36 to 172,38.77015,-121.6322,38.5802,-121.508,2019-05-23_RBDD_Rel,2019-05-23,101,98,2,19,RBDD_Rel
SacTrawl,TowerBridge,1,0,1,1,172,166.815,Lower Sac R,TowerBridge to SacTrawl,172 to 166.815,38.5802,-121.508,38.539519999999996,-121.51444000000001,2019-05-23_RBDD_Rel,2019-05-23,98,94,2,20,RBDD_Rel
Freeport,SacTrawl,0.996,0.002,0.99,0.999,166.815,152.43,Lower Sac R,SacTrawl to Freeport,166.815 to 152.43,38.539519999999996,-121.51444000000001,38.46467,-121.50501,2019-05-23_RBDD_Rel,2019-05-23,94,88,2,21,RBDD_Rel
Chipps,Freeport,1,0,1,1,152.43,71.48,West Delta,Freeport to Chipps,152.43 to 71.48,38.46467,-121.50501,38.046132,-121.912643,2019-05-23_RBDD_Rel,2019-05-23,88,46,2,22,RBDD_Rel
Benicia,Chipps,0.96,0.006,0.947,0.97,71.48,52.14,Carquinez Strait,Chipps to Benicia,71.48 to 52.14,38.046132,-121.912643,38.0423015,-122.1236,2019-05-23_RBDD_Rel,2019-05-23,46,43,2,23,RBDD_Rel
GoldenGateE,Benicia,0.997,0.001,0.992,0.999,52.14,1.71,SF Bay,Benicia to GoldenGateE,52.14 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2019-05-23_RBDD_Rel,2019-05-23,43,31,2,24,RBDD_Rel
