reach_end,reach_start,estimate,se,lcl,ucl,rkm_start,rkm_end,Region,Reach,RKM,GenLat_start,GenLon_start,GenLat_end,GenLon_end,release,mean_rel_date,count_at_start,count_at_end,group,reach_num,release_site
BankRobber,Blw_Salt,0.999,0.001,0.995,1,456.88,452.55,Upper Sac R,Blw_Salt to BankRobber,456.88 to 452.55,40.1464,-122.15246,40.112935,-122.13424499999999,2018-03-01_Bonnyview_Rel,2018-03-01,300,300,1,11,Bonnyview_Rel
Hunters,BankRobber,1,0,1,1,452.55,450.35,Upper Sac R,BankRobber to Hunters,452.55 to 450.35,40.112935,-122.13424499999999,40.096165,-122.130165,2018-03-01_Bonnyview_Rel,2018-03-01,300,300,1,12,Bonnyview_Rel
Oat_Creek,Hunters,0.999,0.001,0.992,1,450.35,447.2,Upper Sac R,Hunters to Oat_Creek,450.35 to 447.2,40.096165,-122.130165,40.07802,-122.11694,2018-03-01_Bonnyview_Rel,2018-03-01,300,299,1,13,Bonnyview_Rel
Blw_Woodson,Oat_Creek,0.997,0.001,0.996,0.998,447.2,421.4,Upper Sac R,Oat_Creek to Blw_Woodson,447.2 to 421.4,40.07802,-122.11694,39.898,-122.06787,2018-03-01_Bonnyview_Rel,2018-03-01,299,277,1,14,Bonnyview_Rel
Abv_Otter_Island,Blw_Woodson,0.993,0.004,0.98,0.998,421.4,419.39,Upper Sac R,Blw_Woodson to Abv_Otter_Island,421.4 to 419.39,39.898,-122.06787,39.882027,-122.064445,2018-03-01_Bonnyview_Rel,2018-03-01,277,273,1,15,Bonnyview_Rel
GCID,Abv_Otter_Island,0.99,0.002,0.986,0.993,419.39,405.265,Upper Sac R,Abv_Otter_Island to GCID,419.39 to 405.265,39.882027,-122.064445,39.798953499999996,-122.04724300000001,2018-03-01_Bonnyview_Rel,2018-03-01,273,235,1,16,Bonnyview_Rel
Blw_IrvineFinch,GCID,0.986,0.003,0.978,0.99,405.265,394.66,Upper Sac R,GCID to Blw_IrvineFinch,405.265 to 394.66,39.798953499999996,-122.04724300000001,39.73146,-121.97483,2018-03-01_Bonnyview_Rel,2018-03-01,235,196,1,17,Bonnyview_Rel
BlwOrd,Blw_IrvineFinch,0.99,0.002,0.986,0.993,394.66,361.72,Upper Sac R,Blw_IrvineFinch to BlwOrd,394.66 to 361.72,39.73146,-121.97483,39.56548,-122.0018,2018-03-01_Bonnyview_Rel,2018-03-01,196,134,1,18,Bonnyview_Rel
Chipps,BlwOrd,0.997,0,0.996,0.997,361.72,71.48,West Delta,BlwOrd to Chipps,361.72 to 71.48,39.56548,-122.0018,38.046132,-121.912643,2018-03-01_Bonnyview_Rel,2018-03-01,134,55,1,19,Bonnyview_Rel
Benicia,Chipps,0.996,0.003,0.984,0.999,71.48,52.14,Carquinez Strait,Chipps to Benicia,71.48 to 52.14,38.046132,-121.912643,38.0423015,-122.1236,2018-03-01_Bonnyview_Rel,2018-03-01,55,43,1,20,Bonnyview_Rel
GoldenGateE,Benicia,0.991,0.003,0.982,0.995,52.14,1.71,SF Bay,Benicia to GoldenGateE,52.14 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2018-03-01_Bonnyview_Rel,2018-03-01,43,20,1,21,Bonnyview_Rel
Bonnyview,Bonnyview_Rel,1,0,1,1,540.25,540.2,Upper Sac R,Bonnyview_Rel to Bonnyview,540.25 to 540.2,40.53758,-122.35724,40.53698,-122.35687,2018-03-13_Bonnyview_Rel,2018-03-13,237,236,2,1,Bonnyview_Rel
Blw_ClearCr,Bonnyview,0.985,0.004,0.975,0.991,540.2,535.62,Upper Sac R,Bonnyview to Blw_ClearCr,540.2 to 535.62,40.53698,-122.35687,40.50188,-122.36192,2018-03-13_Bonnyview_Rel,2018-03-13,236,221,2,2,Bonnyview_Rel
BlwCowCr,Blw_ClearCr,0.997,0.001,0.994,0.998,535.62,520.69,Upper Sac R,Blw_ClearCr to BlwCowCr,535.62 to 520.69,40.50188,-122.36192,40.46013,-122.22765,2018-03-13_Bonnyview_Rel,2018-03-13,221,210,2,3,Bonnyview_Rel
Battle_Conf,BlwCowCr,1,0,0.997,1,520.69,507.48,Upper Sac R,BlwCowCr to Battle_Conf,520.69 to 507.48,40.46013,-122.22765,40.35371,-122.17734,2018-03-13_Bonnyview_Rel,2018-03-13,210,209,2,4,Bonnyview_Rel
Blw_Paynes_Ck,Battle_Conf,0.999,0,0.998,1,507.48,476.27,Upper Sac R,Battle_Conf to Blw_Paynes_Ck,507.48 to 476.27,40.35371,-122.17734,40.25534,-122.17332,2018-03-13_Bonnyview_Rel,2018-03-13,209,202,2,5,Bonnyview_Rel
RB_Elks,Blw_Paynes_Ck,0.999,0.001,0.997,1,476.27,464.5,Upper Sac R,Blw_Paynes_Ck to RB_Elks,476.27 to 464.5,40.25534,-122.17332,40.17122,-122.22523,2018-03-13_Bonnyview_Rel,2018-03-13,202,189,2,6,Bonnyview_Rel
Abv_RBPP,RB_Elks,1,0,1,1,464.5,463.22,Upper Sac R,RB_Elks to Abv_RBPP,464.5 to 463.22,40.17122,-122.22523,40.153008,-122.198235,2018-03-13_Bonnyview_Rel,2018-03-13,189,168,2,7,Bonnyview_Rel
Altube,Abv_RBPP,0.998,0.002,0.987,1,463.22,460.4,Upper Sac R,Abv_RBPP to Altube,463.22 to 460.4,40.153008,-122.198235,40.15348,-122.1887,2018-03-13_Bonnyview_Rel,2018-03-13,168,190,2,8,Bonnyview_Rel
JV_Glide1,Altube,0.991,0.005,0.973,0.997,460.4,458.67,Upper Sac R,Altube to JV_Glide1,460.4 to 458.67,40.15348,-122.1887,40.146988,-122.17251,2018-03-13_Bonnyview_Rel,2018-03-13,190,188,2,9,Bonnyview_Rel
Blw_Salt,JV_Glide1,0.994,0.004,0.977,0.999,458.67,456.88,Upper Sac R,JV_Glide1 to Blw_Salt,458.67 to 456.88,40.146988,-122.17251,40.1464,-122.15246,2018-03-13_Bonnyview_Rel,2018-03-13,188,182,2,10,Bonnyview_Rel
BankRobber,Blw_Salt,0.996,0.002,0.989,0.999,456.88,452.55,Upper Sac R,Blw_Salt to BankRobber,456.88 to 452.55,40.1464,-122.15246,40.112935,-122.13424499999999,2018-03-13_Bonnyview_Rel,2018-03-13,182,184,2,11,Bonnyview_Rel
Hunters,BankRobber,0.995,0.003,0.981,0.999,452.55,450.35,Upper Sac R,BankRobber to Hunters,452.55 to 450.35,40.112935,-122.13424499999999,40.096165,-122.130165,2018-03-13_Bonnyview_Rel,2018-03-13,184,183,2,12,Bonnyview_Rel
Oat_Creek,Hunters,0.997,0.002,0.986,0.999,450.35,447.2,Upper Sac R,Hunters to Oat_Creek,450.35 to 447.2,40.096165,-122.130165,40.07802,-122.11694,2018-03-13_Bonnyview_Rel,2018-03-13,183,187,2,13,Bonnyview_Rel
Blw_Woodson,Oat_Creek,0.998,0.001,0.996,0.999,447.2,421.4,Upper Sac R,Oat_Creek to Blw_Woodson,447.2 to 421.4,40.07802,-122.11694,39.898,-122.06787,2018-03-13_Bonnyview_Rel,2018-03-13,187,167,2,14,Bonnyview_Rel
Abv_Otter_Island,Blw_Woodson,1,0,1,1,421.4,419.39,Upper Sac R,Blw_Woodson to Abv_Otter_Island,421.4 to 419.39,39.898,-122.06787,39.882027,-122.064445,2018-03-13_Bonnyview_Rel,2018-03-13,167,175,2,15,Bonnyview_Rel
GCID,Abv_Otter_Island,1,0,1,1,419.39,405.265,Upper Sac R,Abv_Otter_Island to GCID,419.39 to 405.265,39.882027,-122.064445,39.798953499999996,-122.04724300000001,2018-03-13_Bonnyview_Rel,2018-03-13,175,147,2,16,Bonnyview_Rel
Blw_IrvineFinch,GCID,0.978,0.004,0.969,0.984,405.265,394.66,Upper Sac R,GCID to Blw_IrvineFinch,405.265 to 394.66,39.798953499999996,-122.04724300000001,39.73146,-121.97483,2018-03-13_Bonnyview_Rel,2018-03-13,147,111,2,17,Bonnyview_Rel
BlwOrd,Blw_IrvineFinch,0.994,0.002,0.99,0.996,394.66,361.72,Upper Sac R,Blw_IrvineFinch to BlwOrd,394.66 to 361.72,39.73146,-121.97483,39.56548,-122.0018,2018-03-13_Bonnyview_Rel,2018-03-13,111,96,2,18,Bonnyview_Rel
Chipps,BlwOrd,0.998,0,0.998,0.999,361.72,71.48,West Delta,BlwOrd to Chipps,361.72 to 71.48,39.56548,-122.0018,38.046132,-121.912643,2018-03-13_Bonnyview_Rel,2018-03-13,96,67,2,19,Bonnyview_Rel
Benicia,Chipps,0.998,0.002,0.98,1,71.48,52.14,Carquinez Strait,Chipps to Benicia,71.48 to 52.14,38.046132,-121.912643,38.0423015,-122.1236,2018-03-13_Bonnyview_Rel,2018-03-13,67,59,2,20,Bonnyview_Rel
GoldenGateE,Benicia,0.992,0.002,0.986,0.995,52.14,1.71,SF Bay,Benicia to GoldenGateE,52.14 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2018-03-13_Bonnyview_Rel,2018-03-13,59,20,2,21,Bonnyview_Rel
